timestamp,tollID,tagRef,tagHomeID,charge
2022-03-15 17:17,AM03,EGC11ERTJ,EG,2.2
2022-03-15 17:49,NAO12,NAO5UQPGB7,NAO,2.5
2022-03-15 17:59,NAO12,NAO5UQPGB7,NAO,2.5
2022-03-15 18:07,NAO02,KOIXA11DP,KO,2.5
2022-03-15 19:38,NAO32,NORCBPLJD,NO,2.5
2022-03-15 19:47,NAO10,NAOHAFEYUH,NAO,2.5
2022-03-15 19:48,NAO16,NAOBMYOFQE,NAO,2.5
2022-03-15 19:58,EG22,OO7PZE9VI,OO,1.6
2022-03-15 20:04,EG38,EGUT0CVS4,EG,1.4
2022-03-15 20:10,NO01,NOE1V2ISQ,NO,3.85
2022-03-15 20:35,NO04,NOQLL8OS9,NO,3.25
2022-03-15 20:57,AM05,NAOHAFEYUH,NAO,3.6
2022-03-15 21:05,NAO26,NAO09SKDGI,NAO,2.5
2022-03-15 22:33,OO06,EG9CHJ755,EG,3.5
2022-03-15 23:09,AM07,AMLJH75LX,AM,2.8
2022-03-15 23:47,NAO32,NORCBPLJD,NO,2.5
2022-03-15 23:48,NAO20,NAO5UQPGB7,NAO,2.5
2022-03-16 00:03,EG34,EGVWPVS7H,EG,2.0
2022-03-16 01:03,EG33,NOE1V2ISQ,NO,2.0
2022-03-16 01:33,NO02,NOXFGCAQV,NO,3.85
2022-03-16 01:34,EG23,EG7UR23GD,EG,1.4
2022-03-16 01:53,OO08,OOZSJ49IT,OO,1.9
2022-03-16 02:20,EG12,EGSEIMVIH,EG,0.5
2022-03-16 03:04,NAO35,NAONSM43D8,NAO,2.5
2022-03-16 03:05,KO06,EGC11ERTJ,EG,1.9
2022-03-16 03:15,EG36,EGC11ERTJ,EG,1.0
2022-03-16 03:49,NAO30,NAONSM43D8,NAO,2.5
2022-03-16 04:02,MO05,NAOP0J43D5,NAO,2.6
2022-03-16 04:33,AM02,AMNT3W5UZ,AM,2.0
2022-03-16 04:34,NAO32,NAO5UQPGB7,NAO,2.5
2022-03-16 04:41,EG21,EGYTJXEPQ,EG,1.6
2022-03-16 04:45,OO02,OO3KKV9RF,OO,2.3
2022-03-16 04:49,NAO35,NAONSM43D8,NAO,2.5
2022-03-16 05:02,AM10,AMV3A3ZMF,AM,3.1
2022-03-16 05:15,AM08,AMLJH75LX,AM,2.8
2022-03-16 05:16,EG30,EG7UR23GD,EG,1.5
2022-03-16 05:38,EG10,EGYTJXEPQ,EG,0.9
2022-03-16 06:03,NAO10,NAOLY8OZCY,NAO,2.5
2022-03-16 06:09,OO03,NAOLY8OZCY,NAO,2.4
2022-03-16 06:13,EG19,NORCBPLJD,NO,1.4
2022-03-16 06:15,KO08,KOJDP0LVS,KO,1.85
2022-03-16 07:24,OO10,OO1B0Z3NX,OO,2.5
2022-03-16 07:24,OO08,OO3KKV9RF,OO,1.9
2022-03-16 08:13,EG28,EGF1T2TAL,EG,1.4
2022-03-16 08:32,AM10,AMHJ7XVG0,AM,3.1
2022-03-16 08:37,EG38,EG7UR23GD,EG,1.4
2022-03-16 08:49,OO03,OOZSJ49IT,OO,2.4
2022-03-16 08:54,EG21,AMXAJI0Y6,AM,1.6
2022-03-16 09:27,NAO03,EGF1T2TAL,EG,2.5
2022-03-16 09:44,OO09,KOWM31YIH,KO,2.5
2022-03-16 10:04,EG09,EGYTJXEPQ,EG,0.9
2022-03-16 10:08,NO11,NAOURTP0LZ,NAO,3.35
2022-03-16 10:20,MO05,MOJCKJLTE,MO,2.6
2022-03-16 11:30,EG11,EG9CHJ755,EG,0.5
2022-03-16 11:49,EG30,EG9CHJ755,EG,1.5
2022-03-16 12:30,NO10,AMV3A3ZMF,AM,4.2
2022-03-16 13:05,EG19,EGF1T2TAL,EG,1.4
2022-03-16 13:33,OO10,OOQ0OXFQ8,OO,2.5
2022-03-16 13:47,OO08,OO3KKV9RF,OO,1.9
2022-03-16 14:43,EG36,EGUT0CVS4,EG,1.0
2022-03-16 14:43,EG27,EGYTJXEPQ,EG,1.4
2022-03-16 14:47,NO07,NOE1V2ISQ,NO,3.55
2022-03-16 15:06,OO03,AMXAJI0Y6,AM,2.4
2022-03-16 15:25,NAO30,NAO5ZJA8DZ,NAO,2.5
2022-03-16 15:58,EG19,EGYTJXEPQ,EG,1.4
2022-03-16 16:05,AM01,NAOLY8OZCY,NAO,2.0
2022-03-16 16:16,EG07,EGSEIMVIH,EG,1.8
2022-03-16 17:48,EG16,EGYTJXEPQ,EG,1.2
2022-03-16 18:31,EG33,EGRHOCN9J,EG,2.0
2022-03-16 19:00,KO05,EGVWPVS7H,EG,1.9
2022-03-16 19:35,NAO25,NAOHL1N13J,NAO,2.5
2022-03-16 20:16,NAO06,OO7PZE9VI,OO,2.5
2022-03-16 20:21,AM05,AMV3A3ZMF,AM,3.6
2022-03-16 21:00,AM04,AMLJH75LX,AM,2.2
2022-03-16 21:05,EG17,EG7UR23GD,EG,2.1
2022-03-16 21:16,OO03,OOZSJ49IT,OO,2.4
2022-03-16 21:29,NAO30,NAOHAFEYUH,NAO,2.5
2022-03-16 21:38,KO07,KOWKTAKPU,KO,1.85
2022-03-16 22:15,NAO30,NAONSM43D8,NAO,2.5
2022-03-16 22:15,OO03,OOQ0OXFQ8,OO,2.4
2022-03-16 22:18,KO08,KONCXLL4Z,KO,1.85
2022-03-16 22:47,OO05,OO3KKV9RF,OO,3.5
2022-03-16 22:53,NO06,NORCBPLJD,NO,3.25
2022-03-16 23:17,NAO39,AMXAJI0Y6,AM,2.5
2022-03-16 23:27,AM04,AMLJH75LX,AM,2.2
2022-03-16 23:42,KO05,KOWKTAKPU,KO,1.9
2022-03-17 00:26,KO02,NAOURTP0LZ,NAO,3.4
2022-03-17 00:33,EG30,EG9CHJ755,EG,1.5
2022-03-17 00:33,KO02,OOZSJ49IT,OO,3.4
2022-03-17 00:45,NAO33,NAOP0J43D5,NAO,2.5
2022-03-17 01:02,NAO09,MOJCKJLTE,MO,2.5
2022-03-17 01:42,OO03,KOWM31YIH,KO,2.4
2022-03-17 03:12,KO05,KOWM31YIH,KO,1.9
2022-03-17 03:25,KO10,NO7PTX63C,NO,2.05
2022-03-17 04:14,KO05,KOJDP0LVS,KO,1.9
2022-03-17 04:50,AM02,AMNT3W5UZ,AM,2.0
2022-03-17 04:54,EG31,EGYTJXEPQ,EG,1.4
2022-03-17 05:04,EG21,NAOP0J43D5,NAO,1.6
2022-03-17 05:12,EG30,EG7UR23GD,EG,1.5
2022-03-17 05:40,EG36,OO1B0Z3NX,OO,1.0
2022-03-17 05:42,EG35,EGRHOCN9J,EG,1.0
2022-03-17 05:44,NO10,NOX6GVWRD,NO,4.2
2022-03-17 06:42,AM01,AMLJH75LX,AM,2.0
2022-03-17 06:43,OO08,AMNT3W5UZ,AM,1.9
2022-03-17 07:15,NO10,NOQLL8OS9,NO,4.2
2022-03-17 07:37,NO11,NOXFGCAQV,NO,3.35
2022-03-17 07:42,NAO21,NAO5ZJA8DZ,NAO,2.5
2022-03-17 08:34,EG07,EGUT0CVS4,EG,1.8
2022-03-17 08:44,EG18,NAO5ZJA8DZ,NAO,2.1
2022-03-17 08:48,EG20,EGSEIMVIH,EG,1.4
2022-03-17 08:52,NAO26,NAO09SKDGI,NAO,2.5
2022-03-17 08:53,KO05,KOWM31YIH,KO,1.9
2022-03-17 09:12,NAO06,NAOLY8OZCY,NAO,2.5
2022-03-17 09:27,EG36,EGF1T2TAL,EG,1.0
2022-03-17 09:44,KO04,KOIXA11DP,KO,2.95
2022-03-17 10:44,NAO31,OO7PZE9VI,OO,2.5
2022-03-17 11:16,NAO40,NAO5ZJA8DZ,NAO,2.5
2022-03-17 11:21,AM02,AMXAJI0Y6,AM,2.0
2022-03-17 11:30,OO07,OO7PZE9VI,OO,1.9
2022-03-17 11:49,NAO39,NAOURTP0LZ,NAO,2.5
2022-03-17 11:54,EG19,NORCBPLJD,NO,1.4
2022-03-17 12:31,AM02,AMHJ7XVG0,AM,2.0
2022-03-17 12:33,AM04,EGVWPVS7H,EG,2.2
2022-03-17 12:34,EG18,EGIGQPKI7,EG,2.1
2022-03-17 12:47,OO09,NAOURTP0LZ,NAO,2.5
2022-03-17 12:59,EG20,EGSEIMVIH,EG,1.4
2022-03-17 13:45,KO05,KOWKTAKPU,KO,1.9
2022-03-17 13:59,NO06,AMHJ7XVG0,AM,3.25
2022-03-17 14:56,EG11,OO1B0Z3NX,OO,0.5
2022-03-17 15:10,NO01,EGRHOCN9J,EG,3.85
2022-03-17 15:13,EG10,EGC11ERTJ,EG,0.9
2022-03-17 15:14,NAO13,NAOHL1N13J,NAO,2.5
2022-03-17 15:29,AM03,EGC11ERTJ,EG,2.2
2022-03-17 15:53,NO10,OO1B0Z3NX,OO,4.2
2022-03-17 16:47,OO02,OO3KKV9RF,OO,2.3
2022-03-17 17:06,EG10,NORCBPLJD,NO,0.9
2022-03-17 17:10,OO06,EGC11ERTJ,EG,3.5
2022-03-17 17:33,EG22,EGRHOCN9J,EG,1.6
2022-03-17 17:35,AM09,AMH9SDBDW,AM,3.1
2022-03-17 17:47,NAO19,NAOHAFEYUH,NAO,2.5
2022-03-17 18:05,NAO05,NAOP0J43D5,NAO,2.5
2022-03-17 18:10,KO03,KONCXLL4Z,KO,2.95
2022-03-17 18:33,EG17,EGIGQPKI7,EG,2.1
2022-03-17 18:42,NAO01,NAONSM43D8,NAO,2.5
2022-03-17 18:48,EG10,EGVWPVS7H,EG,0.9
2022-03-17 19:03,OO04,OO7PZE9VI,OO,2.4
2022-03-17 19:23,NAO32,NAO5UQPGB7,NAO,2.5
2022-03-17 19:34,EG25,EGUT0CVS4,EG,1.8
2022-03-17 20:10,NO12,NOXFGCAQV,NO,3.35
2022-03-17 20:54,MO02,NAOHL1N13J,NAO,1.35
2022-03-17 20:54,NO14,NOXFGCAQV,NO,4.15
2022-03-17 21:17,EG21,AMH9SDBDW,AM,1.6
2022-03-17 21:34,EG07,EG7UR23GD,EG,1.8
2022-03-17 21:49,NAO30,NAONSM43D8,NAO,2.5
2022-03-17 21:52,NO03,NOXFGCAQV,NO,3.25
2022-03-17 22:14,KO04,MOJCKJLTE,MO,2.95
2022-03-17 22:17,MO01,MOV86WZS3,MO,1.35
2022-03-17 22:36,NO02,NAOLY8OZCY,NAO,3.85
2022-03-17 22:36,NO07,NAO09SKDGI,NAO,3.55
2022-03-17 22:41,AM08,AMXAJI0Y6,AM,2.8
2022-03-17 23:09,EG11,OO1B0Z3NX,OO,0.5
2022-03-17 23:19,EG14,KOWKTAKPU,KO,1.2
2022-03-17 23:43,OO05,OO1B0Z3NX,OO,3.5
2022-03-17 23:44,EG10,EGIGQPKI7,EG,0.9
2022-03-18 00:08,NAO03,EG9CHJ755,EG,2.5
2022-03-18 00:09,OO02,NOQLL8OS9,NO,2.3
2022-03-18 00:28,EG37,NOE1V2ISQ,NO,1.4
2022-03-18 00:41,NO05,KONCXLL4Z,KO,3.25
2022-03-18 00:42,MO05,MOJCKJLTE,MO,2.6
2022-03-18 00:43,EG02,EGF1T2TAL,EG,3.0
2022-03-18 00:45,AM05,NAONSM43D8,NAO,3.6
2022-03-18 01:28,OO06,NAOHL1N13J,NAO,3.5
2022-03-18 01:33,OO02,NAOURTP0LZ,NAO,2.3
2022-03-18 02:08,NAO39,NAOURTP0LZ,NAO,2.5
2022-03-18 02:50,OO01,NORCBPLJD,NO,2.3
2022-03-18 02:58,EG29,EG7UR23GD,EG,1.5
2022-03-18 04:37,AM06,AMLJH75LX,AM,3.6
2022-03-18 05:01,EG27,EGYTJXEPQ,EG,1.4
2022-03-18 05:12,NO03,NOE1V2ISQ,NO,3.25
2022-03-18 06:14,OO06,OOQ0OXFQ8,OO,3.5
2022-03-18 06:45,EG33,EGVWPVS7H,EG,2.0
2022-03-18 06:50,KO07,KOWKTAKPU,KO,1.85
2022-03-18 07:03,EG36,EGC11ERTJ,EG,1.0
2022-03-18 07:47,NAO32,NAOHL1N13J,NAO,2.5
2022-03-18 08:09,OO04,OO3KKV9RF,OO,2.4
2022-03-18 08:14,EG33,EGIGQPKI7,EG,2.0
2022-03-18 08:30,KO01,KONCXLL4Z,KO,3.4
2022-03-18 09:17,KO08,KOWM31YIH,KO,1.85
2022-03-18 10:00,KO01,KOWKTAKPU,KO,3.4
2022-03-18 10:31,EG21,EG7UR23GD,EG,1.6
2022-03-18 11:11,NAO11,NAO5UQPGB7,NAO,2.5
2022-03-18 11:30,NAO21,EGIGQPKI7,EG,2.5
2022-03-18 11:42,AM01,EGRHOCN9J,EG,2.0
2022-03-18 11:51,NAO24,NAOHL1N13J,NAO,2.5
2022-03-18 12:00,OO05,OO3KKV9RF,OO,3.5
2022-03-18 12:26,NO12,MOV86WZS3,MO,3.35
2022-03-18 12:32,NAO09,NAOP0J43D5,NAO,2.5
2022-03-18 12:34,EG18,EGC11ERTJ,EG,2.1
2022-03-18 12:54,EG26,EG9CHJ755,EG,1.8
2022-03-18 13:36,NO05,NO7PTX63C,NO,3.25
2022-03-18 14:08,EG37,EGF1T2TAL,EG,1.4
2022-03-18 14:19,EG09,EG9CHJ755,EG,0.9
2022-03-18 14:30,KO05,KOWM31YIH,KO,1.9
2022-03-18 15:20,NO10,NOX6GVWRD,NO,4.2
2022-03-18 15:21,OO03,NAOLY8OZCY,NAO,2.4
2022-03-18 15:50,AM06,AMHJ7XVG0,AM,3.6
2022-03-18 16:03,NAO24,NAOHL1N13J,NAO,2.5
2022-03-18 16:11,EG11,EGC11ERTJ,EG,0.5
2022-03-18 16:36,NO02,NOXFGCAQV,NO,3.85
2022-03-18 16:56,NAO21,NAOHL1N13J,NAO,2.5
2022-03-18 17:04,NAO40,NAOHL1N13J,NAO,2.5
2022-03-18 17:24,MO05,MOJCKJLTE,MO,2.6
2022-03-18 17:41,NO11,NOXFGCAQV,NO,3.35
2022-03-18 18:01,EG17,KOWM31YIH,KO,2.1
2022-03-18 18:50,OO08,OO3KKV9RF,OO,1.9
2022-03-18 19:02,KO07,EGC11ERTJ,EG,1.85
2022-03-18 20:02,EG10,NAO09SKDGI,NAO,0.9
2022-03-18 20:45,NAO07,NAOURTP0LZ,NAO,2.5
2022-03-18 21:09,EG24,EGF1T2TAL,EG,1.4
2022-03-18 21:31,NAO38,NAO5ZJA8DZ,NAO,2.5
2022-03-18 22:03,EG29,EGUT0CVS4,EG,1.5
2022-03-18 22:06,EG21,EG9CHJ755,EG,1.6
2022-03-18 22:08,MO12,AMH9SDBDW,AM,2.05
2022-03-18 22:53,NO05,KOWKTAKPU,KO,3.25
2022-03-18 23:36,NO11,NAOURTP0LZ,NAO,3.35
2022-03-18 23:49,EG24,EGIGQPKI7,EG,1.4
2022-03-19 00:24,OO03,OO7PZE9VI,OO,2.4
2022-03-19 00:39,NO14,OO1B0Z3NX,OO,4.15
2022-03-19 01:42,NAO35,KONCXLL4Z,KO,2.5
2022-03-19 01:55,AM07,OO1B0Z3NX,OO,2.8
2022-03-19 01:55,NAO23,NAOHL1N13J,NAO,2.5
2022-03-19 02:10,NAO14,EG7UR23GD,EG,2.5
2022-03-19 02:24,NO06,EGRHOCN9J,EG,3.25
2022-03-19 03:34,NAO19,NAOHAFEYUH,NAO,2.5
2022-03-19 03:40,AM01,AMHJ7XVG0,AM,2.0
2022-03-19 03:55,AM07,AMV3A3ZMF,AM,2.8
2022-03-19 04:04,NAO32,NAOLY8OZCY,NAO,2.5
2022-03-19 04:07,NAO15,KOWKTAKPU,KO,2.5
2022-03-19 04:09,OO02,OOQ0OXFQ8,OO,2.3
2022-03-19 04:18,KO09,EGIGQPKI7,EG,2.05
2022-03-19 05:17,EG10,EGF1T2TAL,EG,0.9
2022-03-19 05:18,EG12,EGSEIMVIH,EG,0.5
2022-03-19 05:23,NAO07,NAOVZ41NAM,NAO,2.5
2022-03-19 05:25,AM01,AMXAJI0Y6,AM,2.0
2022-03-19 05:46,AM05,AMH9SDBDW,AM,3.6
2022-03-19 05:56,NO10,OO1B0Z3NX,OO,4.2
2022-03-19 06:02,NO05,EGVWPVS7H,EG,3.25
2022-03-19 06:21,OO04,OOZSJ49IT,OO,2.4
2022-03-19 06:22,MO09,AMV3A3ZMF,AM,2.7
2022-03-19 06:40,NAO14,NAONSM43D8,NAO,2.5
2022-03-19 06:50,EG30,EG9CHJ755,EG,1.5
2022-03-19 07:00,OO07,OOQ0OXFQ8,OO,1.9
2022-03-19 07:29,NO02,NAOLY8OZCY,NAO,3.85
2022-03-19 07:47,NAO07,NAOVZ41NAM,NAO,2.5
2022-03-19 07:55,NAO05,KONCXLL4Z,KO,2.5
2022-03-19 08:23,EG37,EGVWPVS7H,EG,1.4
2022-03-19 09:15,EG17,OO3KKV9RF,OO,2.1
2022-03-19 09:51,OO02,OO3KKV9RF,OO,2.3
2022-03-19 09:58,EG06,EG9CHJ755,EG,1.7
2022-03-19 10:03,EG33,NOE1V2ISQ,NO,2.0
2022-03-19 11:16,KO05,EGC11ERTJ,EG,1.9
2022-03-19 12:03,EG33,EGIGQPKI7,EG,2.0
2022-03-19 12:03,KO10,KONCXLL4Z,KO,2.05
2022-03-19 12:25,AM10,AMV3A3ZMF,AM,3.1
2022-03-19 12:30,NAO15,NOE1V2ISQ,NO,2.5
2022-03-19 12:53,NAO23,NAOHL1N13J,NAO,2.5
2022-03-19 13:11,OO03,EGUT0CVS4,EG,2.4
2022-03-19 13:15,OO06,OO1B0Z3NX,OO,3.5
2022-03-19 13:16,AM03,AMH9SDBDW,AM,2.2
2022-03-19 13:45,NAO32,NAOHAFEYUH,NAO,2.5
2022-03-19 14:01,NO04,NOQLL8OS9,NO,3.25
2022-03-19 14:05,NAO41,EGUT0CVS4,EG,2.5
2022-03-19 14:07,AM03,AMHJ7XVG0,AM,2.2
2022-03-19 14:35,EG08,EGSEIMVIH,EG,1.8
2022-03-19 14:52,OO10,OOZSJ49IT,OO,2.5
2022-03-19 15:19,OO04,OO3KKV9RF,OO,2.4
2022-03-19 15:22,KO03,KOWM31YIH,KO,2.95
2022-03-19 16:02,EG10,EGC11ERTJ,EG,0.9
2022-03-19 16:43,EG20,EGSEIMVIH,EG,1.4
2022-03-19 17:11,NAO21,NAOHAFEYUH,NAO,2.5
2022-03-19 17:35,AM02,EGVWPVS7H,EG,2.0
2022-03-19 17:55,EG11,OO1B0Z3NX,OO,0.5
2022-03-19 18:16,AM04,AMV3A3ZMF,AM,2.2
2022-03-19 18:18,NO01,NOXFGCAQV,NO,3.85
2022-03-19 18:58,NO12,MOV86WZS3,MO,3.35
2022-03-19 19:02,NO06,NOE1V2ISQ,NO,3.25
2022-03-19 19:47,EG11,EGC11ERTJ,EG,0.5
2022-03-19 20:09,EG05,EGC11ERTJ,EG,1.7
2022-03-19 20:52,NO04,MOV86WZS3,MO,3.25
2022-03-19 20:58,NAO26,NAOHAFEYUH,NAO,2.5
2022-03-19 21:52,AM05,AMXAJI0Y6,AM,3.6
2022-03-19 22:11,NO01,NO7PTX63C,NO,3.85
2022-03-19 22:14,NAO21,EGC11ERTJ,EG,2.5
2022-03-19 22:51,KO03,KONCXLL4Z,KO,2.95
2022-03-19 23:03,KO05,KOWM31YIH,KO,1.9
2022-03-19 23:16,AM02,AMH9SDBDW,AM,2.0
2022-03-19 23:18,OO10,OO7PZE9VI,OO,2.5
2022-03-19 23:57,NAO41,EGUT0CVS4,EG,2.5
2022-03-19 23:59,AM06,AMXAJI0Y6,AM,3.6
2022-03-20 00:26,KO07,KOWKTAKPU,KO,1.85
2022-03-20 00:26,NO12,NOQLL8OS9,NO,3.35
2022-03-20 00:53,NAO27,NAO5UQPGB7,NAO,2.5
2022-03-20 00:55,MO05,MOJCKJLTE,MO,2.6
2022-03-20 01:13,NAO06,NAOLY8OZCY,NAO,2.5
2022-03-20 01:15,NAO36,AMLJH75LX,AM,2.5
2022-03-20 01:16,EG10,EG9CHJ755,EG,0.9
2022-03-20 01:17,KO07,KOWKTAKPU,KO,1.85
2022-03-20 01:35,AM09,NORCBPLJD,NO,3.1
2022-03-20 02:53,NAO39,NAOP0J43D5,NAO,2.5
2022-03-20 03:31,KO04,KOIXA11DP,KO,2.95
2022-03-20 03:32,EG02,NAONSM43D8,NAO,3.0
2022-03-20 04:06,EG12,NAOP0J43D5,NAO,0.5
2022-03-20 04:44,OO04,OOQ0OXFQ8,OO,2.4
2022-03-20 04:46,EG31,OOQ0OXFQ8,OO,1.4
2022-03-20 04:55,KO08,KOWM31YIH,KO,1.85
2022-03-20 05:25,NO05,NOQLL8OS9,NO,3.25
2022-03-20 05:29,OO03,EGUT0CVS4,EG,2.4
2022-03-20 06:07,KO10,KONCXLL4Z,KO,2.05
2022-03-20 07:11,EG05,EGIGQPKI7,EG,1.7
2022-03-20 07:29,EG10,NORCBPLJD,NO,0.9
2022-03-20 07:58,NAO03,NAOURTP0LZ,NAO,2.5
2022-03-20 08:23,KO01,KOJDP0LVS,KO,3.4
2022-03-20 08:24,EG33,EGYTJXEPQ,EG,2.0
2022-03-20 08:47,NAO38,NAONSM43D8,NAO,2.5
2022-03-20 08:51,NAO14,NAONSM43D8,NAO,2.5
2022-03-20 08:53,EG12,NAOP0J43D5,NAO,0.5
2022-03-20 09:03,EG21,EG9CHJ755,EG,1.6
2022-03-20 09:04,NAO35,NAONSM43D8,NAO,2.5
2022-03-20 09:06,NO09,EG7UR23GD,EG,4.2
2022-03-20 09:26,NAO21,NAOLY8OZCY,NAO,2.5
2022-03-20 09:34,NO11,NOXFGCAQV,NO,3.35
2022-03-20 09:41,NAO06,NAOLY8OZCY,NAO,2.5
